CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,POR_MADUREZ
16-01-0990-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_MIXTO_PARTICULAR_SAN_BENITO,9A._AV._4-55_ZONA_4,37058145,MERCEDES_JOSEFINA_TORRES_GALVEZ,HENRI_MARCO_ARTOLA_TEYUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(UN_DIA_LA_SEMANA),ALTA_VERAPAZ,False
16-01-0991-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_MIXTO_PARTICULAR_SAN_BENITO,9A._AV._4-55_ZONA_4,37058145,MERCEDES_JOSEFINA_TORRES_GALVEZ,HENRI_MARCO_ARTOLA_TEYUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-0994-46,16-050,ALTA_VERAPAZ,COBAN,CENTRO_DE_EDUCACION_EXTRAESCOLAR_CEEX,BARRIO_CHIVENCORRAL_ZONA_12,49972934,MAXIMILIANO_CHUB_ICAL,HENRRY_ALEXANDER_DE_LOS_SANTOS_MUTZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1172-46,16-006,ALTA_VERAPAZ,COBAN,COLEGIO_PARTICULAR_MIXTO_CARLOS_V,6A._CALLE_2-06_ZONA_8_PERIFERICO_SUR_COBAN,00000000,EFRAIN_CAAL_CUC,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1173-46,16-006,ALTA_VERAPAZ,COBAN,COLEGIO_PARTICULAR_MIXTO_CARLOS_V,6A._CALLE_2-06_ZONA_8_PERIFERICO_SUR_COBAN,00000000,EFRAIN_CAAL_CUC,--,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1174-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_RAUL_CHENAL_HEINEMANN,5A._CALLE_1-06_ZONA_3,79510413,MERCEDES_JOSEFINA_TORRES_GALVEZ,SILVIA_BEATRIZ_SOTO_CHLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1175-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_RAUL_CHENAL_HEINEMANN,5TA._CALLE_1-06_ZONA_3,79520414,MERCEDES_JOSEFINA_TORRES_GALVEZ,SILVIA_BEATRIZ_SOTO_CHLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1176-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_MIXTO_PRIVADO_SANTO_DOMINGO,2A._CALLE_11-10_ZONA_2,79529830,MERCEDES_JOSEFINA_TORRES_GALVEZ,AMERICA_NUILA_LUTHER,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,SABATINO,ALTA_VERAPAZ,False
16-01-1177-46,16-006,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_MIXTO_SANTO_DOMINGO,2A._CALLE_11-10_ZONA_2,77231494,EFRAIN_CAAL_CUC,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,ALTA_VERAPAZ,False
16-01-1259-46,16-006,ALTA_VERAPAZ,COBAN,INSTITUTO_DE_TURISMO_Y_AVIACION_DEL_NORTE_ITAN,3A._AV._5-28_ZONA_4,58633599,EFRAIN_CAAL_CUC,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1312-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PRIVADO_MIXTO_TECNOLOGICO_EN_INFORMATICA,2A._CALLE_12-23_ZONA_4,79511459,MERCEDES_JOSEFINA_TORRES_GALVEZ,DANIEL_BERNARDO_RAMIREZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1313-46,16-006,ALTA_VERAPAZ,COBAN,COLEGIO_PRIVADO_MIXTO_TECNOLOGICO_EN_INFORMATICA,2A._CALLE_12-23_ZONA_4,79511459,EFRAIN_CAAL_CUC,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1390-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_MIGUEL_AANGEL_ASTURIAS,7A._CALLE_1-13_ZONA_3,79511103,MERCEDES_JOSEFINA_TORRES_GALVEZ,JAYRON_ARIEL_COY_CACAO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1393-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_PREUNIVERSITARIO_DEL_NORTE,2A._CALLE_6-41_ZONA_4,79417346,MERCEDES_JOSEFINA_TORRES_GALVEZ,ALFREDO_RODRIGO_PAAU_VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1394-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_MIXTO_MONJA_BLANCA,DIAGONAL_3_14-11_ZONA_2,79513896,MERCEDES_JOSEFINA_TORRES_GALVEZ,EDWIN_ARMANDO_CATڎ_CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1401-46,16-006,ALTA_VERAPAZ,COBAN,COOPERACION_MESOAMERICANA_PARA_EL_DESARROLLO_Y_LA_PAZ_COMADEP,COBAN,52182313,EFRAIN_CAAL_CUC,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A_DISTANCIA,ALTA_VERAPAZ,False
16-01-1468-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_NUESTRA_SEÑORA_DE_LA_ESPERANZA,COLONIA_EL_ESFUERZO_I_ZONA_12,79510207,MERCEDES_JOSEFINA_TORRES_GALVEZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-1469-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PRIVADO_MIXTO_TECNOLOGICO_EN_INFORMATICA,2A._CALLE_12-23_ZONA_4,79511459,MERCEDES_JOSEFINA_TORRES_GALVEZ,DANIEL_BERNARDO_RAMIREZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-1491-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_LA_LIBERTAD,BARRIO_LA_LIBERTAD_ZONA_10,79511439,MERCEDES_JOSEFINA_TORRES_GALVEZ,CHARLIM_HAMILTON_CAAL_HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-2156-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PARTICULAR_MIXTO_IMPERIAL,5A._CALLE_1-98_ZONA_3,57101061,MERCEDES_JOSEFINA_TORRES_GALVEZ,HECTOR_WALDEMAR_TOT_COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-2171-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_MIXTO_NUEVOS_HORIZONTES,6A._AV._1-15_ZONA_4,00000000,MERCEDES_JOSEFINA_TORRES_GALVEZ,FREDY_EMILIO_VSQUEZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-2302-46,16-031,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_MIXTO_MONJA_BLANCA,DIAGONAL_3_14-11_ZONA_2,79513896,MERCEDES_JOSEFINA_TORRES_GALVEZ,EDWIN_ARMANDO_CATڎ_CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-2947-46,16-,ALTA_VERAPAZ,COBAN,INSTITUTO_PRIVADO_BASICO_Y_BACHILLERATO_POR_MADUREZ_CARLOS_V,5A._CALLE_1-98_ZONA_3,00000000,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,True
16-01-3041-46,16-005,ALTA_VERAPAZ,COBAN,INSTITUTO_DE_BACHILLERATO_ADS._AL_INSTITUTO_NORMAL_MIXTO_DEL_NORTE_EMILIO_ROSALES_PONCE,3AV._6-23_ZONA_11,79521468,RUDY_ADOLFO_TOT_OCH,VICTOR_HUGO_DOM͎GUEZ_REYES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-6190-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_MIGUEL_AANGEL_ASTURIAS,7A._CALLE_1-13_ZONA_3,79511103,MERCEDES_JOSEFINA_TORRES_GALVEZ,JAYRON_ARIEL_COY_CACAO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-6191-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PRIVADO_MIXTO_TECNOLOGICO_EN_INFORMATICA,2A._CALLE_12-23_ZONA_4,79511459,MERCEDES_JOSEFINA_TORRES_GALVEZ,JORGE_SALVADOR_JUREZ_SIERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-7308-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PARTICULAR_MIXTO_IMPERIAL,5A._CALLE_1-98_ZONA_3.,79514226,MERCEDES_JOSEFINA_TORRES_GALVEZ,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-8294-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_PREUNIVERSITARIO_DEL_NORTE,3A._AV._8-32_BARRIO_LA_LIBERTAD_ZONA_10,79417346,MERCEDES_JOSEFINA_TORRES_GALVEZ,OSCAR_ALFREDO_MOLINA_Cڼ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-8317-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_DE_COMPUTACION_Y_EDUCACION_PARA_EL_HOGAR_M.B.M.,3AV._1-23_ZONA_4,79513444,MERCEDES_JOSEFINA_TORRES_GALVEZ,MATILDE_OCH_CACAO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-8331-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_PREUNIVERSITARIO_DEL_NORTE,3A._AV._8-32_BARRIO_LA_LIBERTAD_ZONA_10,79417346,MERCEDES_JOSEFINA_TORRES_GALVEZ,ZOILA_IMENA_LӐEZ_RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-8335-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_DE_INFORMATICA_CENINFAV,12_AV._2-12_ZONA_1,79545566,MERCEDES_JOSEFINA_TORRES_GALVEZ,MARIA_MAGDALENA_BOL_CU,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-8813-46,25-000,ALTA_VERAPAZ,COBAN,INSTITUTO_GUATEMALTECO_DE_EDUCACION_RADIOFONICA_IGER,NO_ESPECIFICADO,00000000,SONIA_HAYDEE_REYES_MONTERROSO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A_DISTANCIA,ALTA_VERAPAZ,False
16-01-9067-46,16-005,ALTA_VERAPAZ,COBAN,ESCUELA_NORMAL_DE_EDUCACION_FISICA,CALZADA_RABIN_AJAU_ZONA_11,79523686,RUDY_ADOLFO_TOT_OCH,BERTA_MARIA_MENDEZ_RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9095-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PRIVADO_MIXTO_TECNOLOGICO_EN_INFORMATICA,2A._CALLE_12-23_ZONA_4,79511459,MERCEDES_JOSEFINA_TORRES_GALVEZ,DANIEL_BERNARDO_RAMIREZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9102-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_MIXTO_EVAANGELICO_NAZARENO,6A._CALLE_8-10_ZONA_10_CERRITO_EL_CARACOL_COBN,79511866,MERCEDES_JOSEFINA_TORRES_GALVEZ,ANA_MARIA_YAT_COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9260-46,16-005,ALTA_VERAPAZ,COBAN,ESCUELA_DE_FORMACION_AGRICOLA,FINCA_SAN_JOSE_LA_COLONIA,52191386,RUDY_ADOLFO_TOT_OCH,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9544-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_BILINGUE_DE_INFANTES,3A._CALLE_7-07_ZONA_3,33836377,MERCEDES_JOSEFINA_TORRES_GALVEZ,NANCY_JOHANA_HENGSTENBERG_DELGADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9851-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_DE_INFORMATICA_CENINFAV,12AV._2-12_ZONA_1,79521765,MERCEDES_JOSEFINA_TORRES_GALVEZ,HECTOR_VIDAL_BOL_Cڼ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-01-9897-46,16-031,ALTA_VERAPAZ,COBAN,COLEGIO_PARTICULAR_MIXTO_VERAPAZ,KM.209.5_ENTRADA_A_COBAN,77367402,MERCEDES_JOSEFINA_TORRES_GALVEZ,JORGE_EDY_GUTIERREZ_PONCE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9956-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_PREUNIVERSITARIO_DEL_NORTE,2A._CALLE_4-61_ZONA_4,79514754,MERCEDES_JOSEFINA_TORRES_GALVEZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9958-46,16-031,ALTA_VERAPAZ,COBAN,LICEO_DR._RICARDO_BRESSANI,1A._AV._5-52_ZONA_2,79521920,MERCEDES_JOSEFINA_TORRES_GALVEZ,BELSY_CLARIBEL_SANTISTEBAN_ARCHILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-01-9991-46,16-031,ALTA_VERAPAZ,COBAN,ASOCIACION_DE_MAESTROS_DE_EDUCACION_RURAL_DE_GUATEMALA_AMERG,6TA._AV._1-27_ZONA_4,79520175,MERCEDES_JOSEFINA_TORRES_GALVEZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-02-0013-46,16-006,ALTA_VERAPAZ,SANTA_CRUZ_VERAPAZ,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,BARRIO_SANTA_ELENA,57767683,EFRAIN_CAAL_CUC,ERIK_ROBERTO_CڠPOP,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-02-0020-46,16-006,ALTA_VERAPAZ,SANTA_CRUZ_VERAPAZ,LICEO_SANTA_CRUZ,CALLE_3_DE_MAYO_2-67_ZONA_2_BARRIO_SANTO_TOMAS,50161328,EFRAIN_CAAL_CUC,AUGUSTO_ALEXANDER_RAX_RODR͇UEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-02-0053-46,16-006,ALTA_VERAPAZ,SANTA_CRUZ_VERAPAZ,COLEGIO_FUTURO_AMANECER,CALLE_3_DE_MAYO_2-70_ZONA_1,59984909,EFRAIN_CAAL_CUC,BLANCA_FLORIDALMA_QUEJ_CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),ALTA_VERAPAZ,False
16-02-0055-46,16-006,ALTA_VERAPAZ,SANTA_CRUZ_VERAPAZ,LICEO_SANTA_CRUZ,CALLE_3_DE_MAYO_2-67_BARRIO_SANTO_TOMAS,42035694,EFRAIN_CAAL_CUC,AUGUSTO_ALEXANDER_RAX_RODR͇UEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),ALTA_VERAPAZ,False
16-03-0036-46,16-053,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,BARRIO_CHIYUC,00000000,ROBERTO_DE_JESUS_LOPEZ_AALVAREZ,EDY_ROLANDO_JOM_COY,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0047-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_SAN_CRISTOBAL,5A._CALLE_4-18_ZONA_1_BARRIO_SANTA_ANA_SAN_CRISTӁAL_VERAPAZ,79504134,OLGA_MARINA_BUC,DANILO_COC_POP,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0056-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,INSTITUTO_TECNOLOGICO_VOCACIONAL_MARCO_TULIO_DE_LA_CRUZ_MORALES,2A._CALLE_ZONA_4_BARRIO_SAN_FELIPE,79504929,OLGA_MARINA_BUC,RIGOBERTO_HIGINIO_SURAM_JOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0076-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIAN,44848051,OLGA_MARINA_BUC,CARLOS_SALVATIERRA_SANTOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0077-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIAN,32386711,OLGA_MARINA_BUC,MASSENA_OSWALDO_SAGASTUME_PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0082-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIN,59070869,OLGA_MARINA_BUC,MARCO_AUGUSTO_JOM_CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0083-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIN,59070869,OLGA_MARINA_BUC,MARCO_AUGUSTO_JOM_CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0087-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA_CON_ORIENTACION_EN_ARTES_Y_OFICIOS,CASER͏_PANTOCAN,55288589,OLGA_MARINA_BUC,JOEL_DAVID_LEM_SURM,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0088-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_GALILEO_GALILEI,2A._CALLE_2A._AV._ZONA_3_BARRIO_SAN_SEBASTIAN,45160662,OLGA_MARINA_BUC,MARCO_TULIO_DE_LA_CRUZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0092-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_DE_CIENCIAS_APLICADAS_DR._CARLOS_ALDANA_MENDOZA,4._AV._ENTRE_O_Y_1_CALLE_ZONA_4_BARRIO_SAN_FELIPE,31479184,OLGA_MARINA_BUC,JUAN_GABRIEL_CAL_SURM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0093-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,INSTITUTO_TECNOLOGICO_VOCACIONAL_MARCO_TULIO_DE_LA_CRUZ_MORALES,2A._CALLE_4-45_ZONA_4_BARRIO_SAN_FELIPE,79504929,OLGA_MARINA_BUC,RIGOBERTO_HIGINIO_SURAM_JOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0095-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_LA_PUPILA_DEL_CIELO,4A._CALLE_A_2-17_ENCLAVADO_ZONA_2_COLONIA_PAN|,33801345,OLGA_MARINA_BUC,MARIO_RENE_CAL_SUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0097-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIAN,77923223,OLGA_MARINA_BUC,MASSENA_OSWALDO_SAGASTUME_PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0104-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_DE_CIENCIAS_APLICADAS_DR._CARLOS_ALDANA_MENDOZA,4._AV._ENTRE_O_Y_1_CALLE_ZONA_4_BARRIO_SAN_FELIPE,79504090,OLGA_MARINA_BUC,DELMY_DAMARIZ_CHOC_LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0105-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_DE_CIENCIAS_APLICADAS_DR._CARLOS_ALDANA_MENDOZA,4._AV._ENTRE_O_Y_1_CALLE_ZONA_4_BARRIO_SAN_FELIPE,79504090,OLGA_MARINA_BUC,JUAN_GABRIEL_CAL_SURM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,ALTA_VERAPAZ,False
16-03-0106-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,LICEO_DE_CIENCIAS_APLICADAS_DR._CARLOS_ALDANA_MENDOZA,4._AV._ENTRE_O_Y_1_CALLE_ZONA_4_BARRIO_SAN_FELIPE,79504090,OLGA_MARINA_BUC,JUAN_GABRIEL_CAL_SURM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA_VERAPAZ,False
16-03-0108-46,16-008,ALTA_VERAPAZ,SAN_CRISTOBAL_VERAPAZ,COLEGIO_MIXTO_CIENCIAS_TECNOLOGICAS,3A._CALLE_0-43_ZONA_3_BARRIO_SAN_SEBASTIN,77923223,OLGA_MARINA_BUC,MASSENA_OSWALDO_SAGASTUME_PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,ALTA_VERAPAZ,False
